no,area,suicide,satisfaction,loneliness,job_value,society_safety,self_control,korean_pride,help_weak,family_talk,family_belief,personal_economy,health,sex,age
6154,전남,1,6,1,5,6,6,3,3,3,3,6,4,남자,19~29세
6155,전남,1,0,1,6,7,8,3,3,4,4,7,4,남자,50대
6156,전남,1,3,1,4,8,6,3,3,4,4,5,2,남자,19~29세
6157,전남,1,6,1,7,4,5,4,3,4,3,7,4,여자,19~29세
6158,전남,1,7,1,3,7,7,3,3,4,4,6,3,여자,30대
6159,전남,1,1,1,6,2,6,3,3,3,3,3,4,남자,40대
6160,전남,1,1,1,5,6,6,3,3,3,4,6,4,남자,30대
6161,전남,3,5,3,5,2,6,4,3,3,3,4,3,여자,40대
6162,전남,1,5,3,6,7,5,3,3,3,4,3,3,남자,40대
6163,전남,2,5,3,6,7,5,3,4,3,4,3,3,여자,40대
6164,전남,2,5,4,3,8,2,4,3,3,2,5,4,여자,40대
6165,전남,1,7,2,9,6,7,4,3,4,4,3,3,남자,30대
6166,전남,2,6,2,10,1,5,2,4,4,4,4,4,여자,40대
6167,전남,3,2,3,9,1,2,2,3,3,4,5,4,남자,30대
6168,전남,2,5,3,5,3,2,2,4,4,3,5,4,여자,30대
6169,전남,1,7,1,8,5,7,3,3,3,3,5,3,남자,40대
6170,전남,1,8,3,5,8,8,3,3,4,3,5,3,여자,40대
6171,전남,2,5,3,6,4,5,3,3,4,3,3,2,남자,50대
6172,전남,2,4,3,3,4,5,3,4,4,4,3,3,여자,50대
6173,전남,1,2,3,4,1,7,3,3,3,3,1,2,여자,40대
6174,전남,1,9,2,8,5,7,3,4,3,4,3,3,남자,50대
6175,전남,1,5,2,6,4,6,2,3,4,4,3,2,여자,40대
6176,전남,1,6,1,7,5,7,4,3,4,4,5,3,남자,40대
6177,전남,1,6,1,7,5,7,4,3,4,4,5,3,여자,40대
6178,전남,1,5,1,6,7,7,3,3,4,4,4,4,남자,30대
6179,전남,1,8,1,6,3,6,3,3,3,4,3,4,여자,19~29세
6180,전남,1,10,1,7,8,9,4,3,3,4,5,4,남자,40대
6181,전남,1,7,1,6,7,7,3,3,4,4,4,4,남자,30대
6182,전남,1,6,1,6,7,8,3,3,3,3,5,5,남자,40대
6183,전남,1,8,1,3,8,8,3,3,4,4,6,4,여자,30대
6184,전남,1,7,1,7,8,7,2,3,4,4,7,4,여자,19~29세
6185,전남,1,7,1,7,7,6,3,3,4,4,5,4,남자,19~29세
6186,전남,1,3,1,5,2,8,4,3,3,4,5,4,남자,60~69세
6187,전남,1,5,1,5,4,5,3,3,3,3,4,2,여자,60~69세
6188,전남,1,5,1,4,4,7,3,3,4,3,5,4,여자,50대
6189,전남,1,9,2,6,5,3,4,4,4,4,5,4,남자,60~69세
6190,전남,1,5,1,5,5,3,3,2,3,4,5,4,여자,40대
6191,전남,1,0,1,0,10,5,1,4,4,4,0,1,남자,40대
6192,전남,1,0,1,0,0,0,1,1,3,3,0,1,여자,30대
6193,전남,2,5,1,5,1,8,2,3,4,2,3,2,여자,30대
6194,전남,1,5,1,5,2,2,2,2,4,4,2,3,남자,40대
6195,전남,1,5,2,5,3,5,3,3,2,4,2,2,여자,50대
6196,전남,1,4,3,6,5,6,4,2,2,3,5,4,여자,50대
6197,전남,1,2,3,4,6,5,2,2,3,4,5,4,남자,60~69세
6198,전남,1,6,1,5,5,8,3,2,3,3,4,3,남자,50대
6199,전남,1,4,1,4,5,6,3,2,3,3,5,3,여자,50대
6200,전남,1,1,1,2,0,4,2,3,4,4,6,2,남자,60~69세
6201,전남,1,7,1,6,6,5,3,3,4,4,4,4,남자,19~29세
6202,전남,2,6,2,6,6,6,3,3,4,4,5,4,여자,30대
6203,전남,1,4,1,4,6,6,3,3,4,4,5,5,남자,30대
6204,전남,2,6,2,7,7,6,3,3,4,4,8,4,남자,50대
6205,전남,1,5,1,5,5,6,3,3,4,4,4,4,여자,19~29세
6206,전남,1,3,1,3,1,10,2,4,3,4,6,4,여자,19~29세
6207,전남,1,2,1,2,6,7,3,3,4,4,5,4,남자,19~29세
6208,전남,2,4,2,6,5,7,3,3,4,3,5,4,남자,40대
6209,전남,1,8,1,7,6,6,3,3,4,4,7,4,여자,50대
6210,전남,1,9,1,10,7,10,3,3,4,4,8,4,여자,40대
6211,전남,1,8,2,8,6,9,3,3,3,4,5,4,여자,40대
6212,전남,1,8,2,8,2,7,3,3,3,4,6,4,여자,30대
6213,전남,1,8,1,8,7,8,3,3,3,4,6,3,남자,40대
6214,전남,1,9,1,9,6,8,4,3,3,4,6,3,여자,40대
6215,전남,1,8,2,9,8,8,4,4,3,4,5,4,남자,50대
6216,전남,1,9,1,9,6,8,3,4,3,3,5,3,여자,40대
6217,전남,2,5,3,5,6,6,3,3,3,4,5,3,여자,40대
6218,전남,2,5,2,5,5,7,4,3,3,4,4,4,남자,40대
6219,전남,1,6,2,6,5,6,3,3,3,3,6,4,여자,40대
6220,전남,2,8,2,8,5,8,3,3,4,4,7,3,여자,40대
6221,전남,1,7,3,7,5,8,3,3,3,4,3,3,여자,40대
6222,전남,1,8,2,8,5,9,3,3,3,4,5,4,여자,30대
6223,전남,1,8,2,10,8,8,3,3,3,4,5,4,남자,40대
6224,전남,1,5,2,5,3,5,3,3,2,3,4,3,여자,50대
6225,전남,2,6,3,5,8,5,3,3,3,3,5,3,남자,19~29세
6226,전남,1,8,2,8,6,7,4,4,3,4,7,5,남자,50대
6227,전남,1,5,4,5,4,5,4,3,3,4,5,3,남자,40대
6228,전남,1,8,3,7,5,6,4,3,3,4,5,2,여자,40대
6229,전남,1,5,3,3,3,4,3,3,3,3,5,3,남자,60~69세
6230,전남,3,5,3,1,1,5,3,3,3,3,1,3,여자,60~69세
6231,전남,1,3,4,4,5,5,2,4,3,4,3,2,남자,40대
6232,전남,1,9,1,9,9,9,2,4,4,4,10,5,남자,19~29세
6233,전남,1,7,2,7,7,8,2,3,3,4,3,5,남자,50대
6234,전남,1,6,3,5,3,5,2,4,3,4,2,4,남자,30대
6235,전남,3,9,3,9,8,8,4,3,3,2,8,5,여자,19~29세
6236,전남,1,4,1,0,2,8,1,4,4,4,2,3,남자,19~29세
6237,전남,1,3,2,3,3,1,2,4,3,4,3,4,여자,19~29세
6238,전남,3,6,3,6,5,5,4,4,4,3,5,4,남자,40대
6239,전남,1,7,1,5,3,7,2,4,4,4,5,4,여자,30대
6240,전남,1,7,1,8,5,8,3,3,4,4,4,4,남자,30대
6241,전남,2,5,3,7,4,7,4,4,3,4,6,3,여자,30대
6242,전남,3,7,3,7,6,7,2,3,4,2,6,4,여자,30대
6243,전남,1,9,1,9,3,5,3,3,4,4,5,4,남자,50대
6244,전남,1,10,1,8,10,5,2,3,4,4,5,4,여자,50대
6245,전남,1,8,1,8,9,8,3,3,4,4,7,4,여자,40대
6246,전남,1,10,1,8,8,10,4,3,4,4,7,4,남자,19~29세
6247,전남,1,6,1,7,3,8,3,3,4,4,5,4,여자,50대
6248,전남,3,5,3,4,6,6,3,2,3,3,5,4,여자,19~29세
6249,전남,1,10,1,10,10,10,3,3,4,4,7,5,남자,19~29세
6250,전남,1,9,1,3,2,9,4,3,3,4,5,3,남자,19~29세
6251,전남,2,9,2,9,7,8,4,3,4,4,7,3,남자,30대
6252,전남,2,10,1,10,4,10,4,3,4,4,8,4,여자,60~69세
6253,전남,1,8,1,5,7,8,3,3,4,4,7,4,여자,30대
6254,전남,1,5,1,5,4,10,4,4,4,4,4,4,남자,30대
6255,전남,1,5,2,6,1,8,3,2,4,4,5,3,여자,19~29세
6256,전남,2,4,2,4,3,3,2,2,3,3,3,2,여자,30대
6257,전남,1,8,3,9,4,10,3,3,4,4,5,4,여자,50대
6258,전남,1,7,2,8,5,10,4,3,3,3,6,4,남자,60~69세
6259,전남,1,6,2,7,7,5,3,3,3,4,5,2,여자,60~69세
6260,전남,1,5,2,5,6,9,3,3,3,3,5,4,남자,40대
6261,전남,1,2,3,8,2,8,3,4,2,3,5,3,남자,40대
6262,전남,1,9,2,6,5,9,3,3,2,3,6,4,남자,60~69세
6263,전남,1,8,3,7,6,8,3,4,4,4,5,2,남자,60~69세
6264,전남,1,5,2,5,7,6,3,3,3,3,5,2,여자,60~69세
6265,전남,1,8,1,6,5,10,3,3,4,4,7,2,여자,50대
6266,전남,1,7,3,8,9,10,4,4,3,4,8,4,남자,50대
6267,전남,1,5,1,10,5,10,3,3,4,4,5,4,남자,40대
6268,전남,1,7,3,8,5,10,3,3,4,4,3,3,남자,19~29세
6269,전남,1,5,1,5,5,9,3,3,4,4,8,4,남자,60~69세
6270,전남,1,5,1,6,4,6,3,4,4,4,5,2,여자,50대
6271,전남,1,8,1,8,5,7,3,4,4,4,8,3,남자,40대
6272,전남,1,6,1,8,8,8,3,3,3,4,5,3,여자,50대
6273,전남,1,7,1,10,8,10,2,3,4,4,5,3,남자,40대
6274,전남,1,7,1,10,1,10,4,4,4,4,5,3,남자,60~69세
6275,전남,1,7,2,7,3,8,3,3,4,4,1,4,남자,60~69세
6276,전남,1,7,1,10,6,8,4,4,4,4,6,3,여자,60~69세
6277,전남,2,5,2,5,3,8,3,3,4,3,7,3,여자,60~69세
6278,전남,1,7,1,8,5,10,4,4,4,4,5,4,여자,60~69세
6279,전남,1,5,1,5,4,8,3,3,4,4,5,4,여자,60~69세
6280,전남,1,6,1,6,5,7,3,3,4,4,3,4,여자,60~69세
6281,전남,1,7,1,7,7,7,4,3,4,4,5,4,여자,50대
6282,전남,3,5,1,5,5,9,3,3,4,3,3,4,여자,60~69세
6283,전남,1,5,3,5,6,9,3,3,3,3,3,3,남자,30대
6284,전남,1,7,1,7,6,7,3,3,3,4,7,4,남자,50대
6285,전남,1,6,3,6,7,8,3,3,2,4,7,2,남자,50대
6286,전남,1,6,2,7,8,9,3,3,3,3,3,5,남자,40대
6287,전남,1,7,1,7,3,6,3,3,4,4,8,4,여자,30대
6288,전남,1,8,1,8,5,7,3,3,4,4,8,4,남자,40대
6289,전남,1,10,1,7,9,10,4,3,4,4,4,5,남자,19~29세
6290,전남,1,7,3,6,7,7,3,3,2,3,7,3,남자,40대
6291,전남,1,6,3,6,7,9,3,3,3,3,2,2,남자,40대
6292,전남,1,7,2,5,8,10,4,4,3,3,8,4,여자,60~69세
6293,전남,1,5,2,7,2,10,4,3,4,4,5,4,여자,50대
6294,전남,1,7,1,6,2,9,4,3,4,4,5,4,여자,19~29세
6295,전남,1,6,1,7,5,7,4,3,3,3,5,4,남자,50대
6296,전남,1,8,1,8,2,10,4,3,3,4,1,3,여자,40대
6297,전남,1,5,1,5,0,9,4,2,4,4,8,2,남자,60~69세
6298,전남,1,5,1,3,5,10,4,3,4,4,2,3,여자,60~69세
6299,전남,1,5,1,9,8,10,4,3,3,4,10,4,남자,50대
6300,전남,1,5,1,7,9,10,4,3,3,4,5,4,여자,40대
6301,전남,3,5,3,7,8,8,4,3,3,3,0,1,남자,50대
6302,전남,1,8,1,6,2,3,4,3,3,4,1,1,남자,60~69세
6303,전남,1,4,3,3,3,6,3,3,4,4,3,3,여자,60~69세
6304,전남,3,6,3,7,5,6,3,3,3,3,5,3,여자,19~29세
6305,전남,1,7,1,7,3,8,4,3,3,4,7,4,남자,19~29세
6306,전남,1,6,2,5,6,8,3,3,3,4,5,4,여자,19~29세
6307,전남,2,7,2,5,3,7,3,3,3,3,7,3,남자,50대
6308,전남,3,3,3,5,2,3,2,4,3,4,3,2,여자,30대
6309,전남,1,7,2,6,5,6,3,4,3,4,6,4,여자,19~29세
6310,전남,1,5,1,9,8,10,3,3,2,3,4,5,남자,19~29세
6311,전남,1,5,1,6,5,6,3,2,3,4,5,2,여자,60~69세
6312,전남,1,6,1,7,9,7,4,2,3,3,5,4,남자,30대
6313,전남,2,5,2,5,6,5,3,2,3,3,3,2,여자,50대
6314,전남,1,5,1,5,6,6,4,4,2,3,5,3,여자,40대
6315,전남,2,6,1,5,4,5,3,4,4,4,6,3,남자,60~69세
6316,전남,2,5,2,5,6,4,3,3,4,4,4,3,여자,60~69세
6317,전남,2,4,3,4,6,7,4,3,3,3,5,3,남자,60~69세
6318,전남,2,5,2,6,6,5,3,4,4,4,5,4,남자,40대
6319,전남,2,4,1,4,6,6,4,3,4,3,3,4,여자,40대
6320,전남,3,7,2,7,8,8,4,4,3,4,6,3,남자,50대
6321,전남,1,7,2,8,5,7,3,3,2,4,5,3,남자,30대
6322,전남,1,8,1,7,5,10,3,2,3,4,5,4,여자,19~29세
6323,전남,1,5,2,5,2,5,3,4,3,3,5,5,여자,19~29세
6324,전남,3,6,3,7,5,5,2,4,4,4,1,3,남자,19~29세
6325,전남,1,6,1,6,7,8,3,3,3,3,6,4,남자,30대
6326,전남,1,10,1,0,0,10,1,3,1,1,3,3,남자,30대
6327,전남,1,1,1,9,5,9,3,3,3,4,5,4,남자,50대
6328,전남,1,10,1,10,3,5,1,3,2,4,5,3,남자,40대
6329,전남,2,5,2,5,5,5,4,4,4,4,5,4,여자,40대
6330,전남,3,6,3,5,6,7,2,4,3,3,3,4,여자,40대
6331,전남,1,4,1,5,3,4,3,4,4,4,6,4,남자,40대
6332,전남,1,7,1,5,6,6,4,4,4,4,6,4,여자,40대
6333,전남,2,4,3,4,6,4,2,4,3,3,5,3,여자,60~69세
6334,전남,1,6,1,7,6,6,3,4,4,4,6,3,남자,50대
6335,전남,2,6,2,6,6,5,3,4,3,3,5,4,여자,50대
6336,전남,2,4,2,4,4,5,3,4,4,3,6,3,여자,60~69세
6337,전남,2,5,2,5,8,4,2,2,4,3,6,2,여자,50대
6338,전남,1,6,1,6,6,6,4,3,3,4,6,3,여자,60~69세
6339,전남,2,5,2,5,6,5,3,3,4,4,5,2,남자,60~69세
6340,전남,2,5,2,5,5,6,2,2,4,3,3,3,여자,50대
6341,전남,1,7,1,7,3,7,3,3,3,4,5,4,남자,60~69세
6342,전남,1,7,1,7,10,8,3,4,3,4,5,4,여자,40대
6343,전남,1,6,1,6,7,8,3,3,4,4,5,4,여자,50대
6344,전남,1,7,1,7,3,8,3,3,3,4,9,4,남자,60~69세
6345,전남,1,7,3,7,7,8,3,3,4,3,4,4,남자,50대
6346,전남,1,5,1,6,7,6,3,3,4,4,5,3,여자,50대
6347,전남,1,7,1,7,7,10,3,3,3,3,5,3,남자,60~69세
6348,전남,3,5,3,7,7,7,3,3,2,3,5,3,남자,30대
6349,전남,1,4,2,5,7,6,3,4,3,4,2,3,남자,30대
6350,전남,3,0,2,0,7,6,3,3,3,4,6,4,남자,19~29세
6351,전남,1,5,3,6,4,8,3,3,1,2,7,2,남자,60~69세
6352,전남,1,5,2,5,3,9,3,4,3,4,5,2,여자,60~69세
6353,전남,1,6,2,8,6,8,3,3,3,4,5,4,여자,40대
6354,전남,1,2,3,2,5,5,2,4,3,3,0,2,남자,30대
6355,전남,1,8,1,8,10,8,4,4,4,4,3,2,여자,40대
6356,전남,1,10,1,8,10,8,4,4,4,4,3,2,남자,50대
6357,전남,2,5,3,8,2,9,4,3,3,3,2,4,여자,40대
6358,전남,3,5,3,9,5,1,4,2,2,3,0,3,남자,40대
6359,전남,1,4,1,5,7,7,3,4,4,4,4,4,남자,60~69세
6360,전남,1,7,2,5,5,7,4,4,4,4,0,4,여자,50대
6361,전남,3,10,2,10,10,10,4,4,4,4,5,3,여자,50대
6362,전남,1,10,3,8,5,10,2,3,3,4,5,3,남자,50대
6363,전남,1,9,1,8,3,5,3,3,4,4,5,4,여자,50대
6364,전남,1,3,1,5,4,3,4,2,3,4,1,2,남자,19~29세
6365,전남,2,5,2,5,3,5,1,3,3,4,2,3,남자,60~69세
6366,전남,2,5,2,4,5,7,3,3,3,4,5,2,남자,40대
6367,전남,1,10,1,10,4,10,3,2,3,4,3,1,여자,19~29세
6368,전남,2,5,2,8,5,8,3,2,2,4,4,5,여자,19~29세
6369,전남,1,5,3,5,5,7,4,3,3,4,3,4,남자,40대
6370,전남,2,5,3,4,7,5,3,4,2,4,6,3,남자,30대
6371,전남,1,4,3,3,3,7,3,2,3,2,2,2,남자,50대
6372,전남,1,8,2,8,6,9,3,4,4,4,6,5,남자,50대
6373,전남,1,7,1,6,6,5,3,3,4,4,8,4,여자,60~69세
6374,전남,1,8,1,6,5,6,3,3,4,3,6,3,여자,50대
6375,전남,2,4,3,3,5,6,3,4,3,4,1,2,여자,50대
6376,전남,1,6,1,6,5,7,3,2,4,4,6,4,남자,50대
6377,전남,1,7,1,7,6,9,4,3,4,4,7,4,남자,60~69세
6378,전남,1,9,2,7,3,8,3,3,4,4,7,4,여자,50대
6379,전남,1,5,3,6,8,9,3,3,4,4,5,3,남자,60~69세
6380,전남,1,7,1,7,5,7,3,3,4,4,5,4,여자,60~69세
6381,전남,1,5,1,6,9,10,3,3,4,4,5,3,남자,60~69세
6382,전남,1,5,3,5,5,8,3,3,3,4,2,3,남자,50대
6383,전남,1,5,1,7,3,6,3,4,4,4,8,4,남자,40대
6384,경북,1,7,1,8,2,5,4,4,3,4,5,5,여자,19~29세
6385,경북,1,8,2,7,8,9,4,4,4,4,5,3,남자,19~29세
6386,경북,3,6,4,5,3,6,3,3,2,3,7,4,여자,40대
6387,경북,1,7,3,7,7,8,3,3,3,4,6,5,여자,50대
6388,경북,2,7,3,6,5,7,3,3,4,4,6,4,여자,19~29세
6389,경북,2,7,2,8,6,7,3,3,3,3,8,5,남자,40대
6390,경북,1,5,2,5,3,5,4,4,2,4,5,5,남자,30대
6391,경북,1,6,2,6,7,7,3,3,4,4,8,5,남자,40대
6392,경북,1,5,2,6,5,5,3,3,2,4,5,4,남자,30대
6393,경북,1,5,2,6,5,6,3,3,4,4,3,4,남자,50대
6394,경북,1,8,1,7,8,7,2,3,3,3,8,5,여자,50대
6395,경북,2,6,2,6,5,8,3,4,4,4,5,3,여자,40대
6396,경북,2,4,3,7,3,7,3,3,4,4,4,4,여자,50대
6397,경북,2,5,2,8,5,5,4,4,4,4,5,3,여자,50대
6398,경북,1,4,2,6,5,7,3,3,4,4,5,3,여자,50대
6399,경북,1,5,2,5,2,6,3,3,2,4,3,5,남자,40대
6400,경북,3,5,4,5,4,6,3,2,3,3,7,5,여자,30대
6401,경북,1,4,1,5,3,6,3,4,2,4,4,5,여자,40대
6402,경북,1,7,3,7,5,7,3,2,4,4,6,5,여자,40대
6403,경북,2,6,2,5,2,4,4,3,2,4,3,3,남자,50대
6404,경북,2,6,2,5,5,6,4,3,2,4,3,5,여자,40대
6405,경북,2,5,1,6,2,3,4,4,2,4,3,5,여자,30대
6406,경북,1,7,1,7,2,7,3,4,2,4,4,3,남자,60~69세
6407,경북,1,7,1,7,4,4,3,3,3,4,3,4,여자,50대
6408,경북,1,8,2,7,6,7,3,3,4,4,5,4,남자,30대
6409,경북,2,1,3,5,4,4,2,3,3,4,3,4,남자,19~29세
6410,경북,1,7,3,7,7,8,3,3,2,2,3,4,여자,19~29세
6411,경북,1,5,1,6,4,6,3,4,4,4,2,3,여자,40대
6412,경북,1,10,1,10,0,10,4,3,4,4,5,5,여자,50대
6413,경북,1,5,1,5,5,9,3,4,3,4,5,5,남자,50대
6414,경북,1,8,1,5,8,8,4,3,3,4,7,4,여자,30대
6415,경북,1,4,1,4,2,7,2,3,2,3,6,4,여자,19~29세
6416,경북,1,7,2,7,3,7,3,2,3,4,4,5,남자,19~29세
6417,경북,1,5,2,7,5,9,3,3,4,3,5,5,남자,30대
6418,경북,1,2,2,3,4,2,3,3,4,3,2,4,남자,30대
6419,경북,1,5,2,7,5,9,3,2,3,3,2,4,남자,19~29세
6420,경북,2,4,2,5,2,5,3,4,4,4,0,4,여자,19~29세
6421,경북,1,5,2,6,2,8,3,2,3,3,2,5,남자,19~29세
6422,경북,1,5,1,7,2,7,4,2,4,4,2,4,남자,60~69세
6423,경북,1,6,1,7,2,7,3,3,3,3,5,4,여자,50대
6424,경북,3,5,4,5,1,9,3,4,4,4,5,3,여자,60~69세
6425,경북,3,8,2,7,8,8,3,3,4,3,2,4,남자,30대
6426,경북,2,7,3,8,5,8,2,3,3,4,5,4,남자,19~29세
6427,경북,1,6,1,9,3,10,2,4,4,4,9,5,여자,40대
6428,경북,4,5,2,5,5,5,3,3,4,4,5,3,여자,50대
6429,경북,1,8,1,9,9,9,2,3,2,3,1,4,남자,50대
6430,경북,1,8,1,8,1,8,4,3,3,4,7,4,남자,60~69세
6431,경북,1,7,1,7,2,7,3,3,4,4,7,4,여자,60~69세
6432,경북,1,7,1,8,1,7,3,3,4,4,7,4,여자,30대
6433,경북,1,7,2,6,6,7,3,2,4,4,6,4,남자,19~29세
6434,경북,1,5,2,5,5,7,3,3,4,4,4,3,남자,60~69세
6435,경북,1,7,1,5,2,7,3,3,4,4,7,3,여자,60~69세
6436,경북,1,7,1,6,3,8,3,3,4,4,6,4,여자,60~69세
6437,경북,1,8,1,6,2,8,3,2,4,4,5,4,여자,50대
6438,경북,1,7,1,8,2,8,3,3,3,4,7,4,남자,60~69세
6439,경북,1,8,1,8,2,8,3,3,4,4,5,3,여자,40대
6440,경북,2,5,2,8,2,7,3,3,3,4,5,3,남자,50대
6441,경북,2,4,3,6,6,6,3,3,3,4,2,3,남자,19~29세
6442,경북,1,7,2,7,5,7,2,3,3,4,5,3,남자,30대
6443,경북,1,6,1,5,4,8,2,3,4,4,7,5,남자,19~29세
6444,경북,1,6,2,10,5,7,3,4,3,4,5,4,여자,40대
6445,경북,2,5,3,5,5,5,3,3,4,3,0,2,여자,60~69세
6446,경북,1,6,2,6,3,5,3,4,4,4,0,4,여자,40대
6447,경북,1,10,1,5,5,5,3,3,3,3,5,3,남자,19~29세
6448,경북,1,3,1,5,7,7,3,3,4,4,5,4,남자,19~29세
6449,경북,1,8,1,8,5,8,3,4,4,4,5,5,남자,19~29세
6450,경북,1,5,2,5,3,7,2,3,3,3,2,4,여자,30대
6451,경북,1,6,3,6,6,7,3,3,1,3,1,4,남자,60~69세
6452,경북,3,4,4,4,3,5,2,4,1,2,0,2,남자,60~69세
6453,경북,3,3,3,5,4,7,2,4,2,3,3,3,여자,50대
6454,경북,1,7,2,5,9,8,2,4,4,4,5,4,남자,50대
6455,경북,1,5,1,5,0,5,2,1,4,1,5,3,여자,50대
6456,경북,1,6,1,4,1,5,2,3,3,4,1,3,남자,40대
6457,경북,3,4,3,3,7,7,2,3,4,4,3,1,남자,50대
6458,경북,1,5,2,5,3,8,3,3,4,4,5,5,남자,40대
6459,경북,1,8,2,9,5,7,4,3,3,3,3,3,남자,19~29세
6460,경북,2,5,2,5,5,5,2,2,3,4,5,4,남자,19~29세
6461,경북,1,5,1,7,1,10,2,2,4,4,5,5,남자,30대
6462,경북,1,7,2,8,8,9,3,3,4,4,5,4,남자,50대
6463,경북,1,8,1,5,1,8,3,3,4,4,5,4,여자,19~29세
6464,경북,1,8,1,8,8,8,3,4,3,3,9,4,여자,50대
6465,경북,1,6,3,5,6,7,2,3,3,4,6,2,남자,60~69세
6466,경북,1,7,2,7,6,8,2,3,3,4,5,3,여자,60~69세
6467,경북,1,7,2,5,7,7,4,3,3,4,4,4,남자,60~69세
6468,경북,1,7,1,7,7,7,3,3,3,4,4,4,여자,60~69세
6469,경북,1,6,1,6,6,6,3,1,3,3,3,4,여자,60~69세
6470,경북,1,7,3,5,6,5,3,3,3,4,5,4,남자,30대
6471,경북,1,7,1,6,3,6,3,3,3,4,7,4,여자,60~69세
6472,경북,1,8,1,9,6,8,3,3,3,4,7,4,남자,60~69세
6473,경북,1,7,1,7,7,8,4,3,3,4,5,4,남자,60~69세
6474,경북,1,5,2,5,4,5,2,3,3,3,4,2,여자,60~69세
6475,경북,1,5,3,5,5,5,3,3,3,3,3,2,남자,60~69세
6476,경북,1,7,1,7,7,6,4,3,3,4,5,2,여자,60~69세
6477,경북,1,7,1,5,5,5,3,3,3,4,5,3,여자,50대
6478,경북,1,6,1,6,6,6,3,3,3,4,6,4,남자,60~69세
6479,경북,1,6,2,6,6,5,3,3,3,4,3,2,여자,60~69세
6480,경북,1,5,2,6,5,5,3,3,3,4,2,2,남자,60~69세
6481,경북,4,9,1,7,9,9,3,4,2,4,3,2,남자,30대
6482,경북,3,6,2,6,5,5,3,4,4,4,5,3,여자,19~29세
6483,경북,1,5,3,3,5,5,2,3,4,3,2,4,여자,50대
6484,경북,1,5,2,7,2,8,3,3,2,4,8,3,여자,19~29세
6485,경북,1,1,2,3,3,3,2,3,4,4,5,5,여자,19~29세
6486,경북,3,5,4,5,7,8,3,3,4,2,5,3,남자,40대
6487,경북,1,9,1,8,5,8,3,4,4,4,5,4,여자,50대
6488,경북,2,5,3,5,5,9,2,4,4,4,2,3,여자,40대
6489,경북,3,2,4,1,2,3,3,3,3,4,0,3,여자,40대
6490,경북,2,8,2,9,7,5,4,4,4,4,2,4,남자,40대
6491,경북,1,7,2,9,5,5,4,4,4,3,2,4,여자,40대
6492,경북,2,4,3,3,5,5,3,3,3,4,4,3,여자,30대
6493,경북,2,3,2,3,5,3,2,2,3,3,3,2,남자,40대
6494,경북,1,7,2,8,4,5,3,3,4,3,6,4,여자,30대
6495,경북,1,7,2,8,6,7,4,3,3,4,3,3,남자,30대
6496,경북,1,8,2,8,5,8,3,4,4,4,3,3,여자,40대
6497,경북,3,2,4,2,3,2,1,1,1,1,3,2,남자,50대
6498,경북,1,5,2,5,5,4,2,3,3,3,5,2,여자,30대
6499,경북,1,3,2,7,7,8,4,4,3,3,2,3,남자,30대
6500,경북,1,9,1,5,3,8,3,2,3,4,5,3,여자,50대
6501,경북,1,7,1,9,6,7,4,3,3,4,4,2,여자,40대
6502,경북,2,7,2,7,4,7,3,4,3,4,5,3,여자,30대
6503,경북,2,5,2,5,5,5,4,2,2,4,5,3,남자,40대
6504,경북,1,5,3,10,0,10,3,3,4,4,5,3,여자,50대
6505,경북,1,3,3,6,2,4,1,2,4,3,4,3,여자,30대
6506,경북,2,8,3,9,4,6,4,3,4,3,4,5,여자,50대
6507,경북,1,5,2,5,1,5,2,3,4,4,3,3,여자,50대
6508,경북,2,5,3,7,3,5,3,4,4,4,3,4,여자,30대
6509,경북,1,5,2,10,5,5,4,4,4,4,2,3,남자,40대
6510,경북,2,8,2,8,1,5,3,3,3,4,4,3,남자,30대
6511,경북,2,5,3,5,2,2,2,3,3,4,4,3,여자,30대
6512,경북,3,9,2,5,3,7,4,4,3,4,1,2,여자,40대
6513,경북,1,10,1,10,5,9,3,4,4,4,7,4,여자,50대
6514,경북,3,3,3,5,5,4,2,3,3,2,0,1,남자,60~69세
6515,경북,2,4,3,3,5,5,3,4,3,3,0,1,남자,60~69세
6516,경북,1,2,2,2,4,2,3,3,3,4,2,4,남자,50대
6517,경북,1,6,1,7,3,5,4,3,3,3,3,3,남자,30대
6518,경북,1,8,1,9,7,9,4,3,4,3,5,5,남자,19~29세
6519,경북,2,7,2,8,8,9,4,4,4,4,4,4,남자,50대
6520,경북,1,9,1,9,5,7,4,3,3,4,5,4,여자,60~69세
6521,경북,1,5,1,5,4,4,2,4,3,4,8,4,여자,50대
6522,경북,1,7,2,8,6,6,3,3,3,3,5,4,여자,60~69세
6523,경북,1,6,2,5,4,5,4,4,4,4,5,3,남자,50대
6524,경북,1,9,2,7,5,9,3,3,3,4,1,3,여자,30대
6525,경북,1,3,2,5,8,7,2,3,3,4,3,5,남자,40대
6526,경북,1,5,1,5,1,7,3,4,4,4,3,4,여자,50대
6527,경북,2,5,2,7,3,6,3,4,4,3,5,4,남자,19~29세
6528,경북,2,1,3,2,0,7,2,2,3,3,1,3,남자,50대
6529,경북,1,8,3,7,7,8,2,3,3,4,6,3,여자,19~29세
6530,경북,3,4,3,8,5,7,3,4,3,2,5,3,여자,30대
6531,경북,1,5,1,10,5,5,4,4,4,3,7,5,남자,19~29세
6532,경북,2,9,2,7,6,7,3,4,2,4,5,3,남자,40대
